図,,,,ズ ト ハカ.,,,え,,,,"map, drawing, plan,"
,,,,,,,,,,,"unexpected, accidentally"
,週,,,,シュウ,,,,,,week
室,,,,シツ,,,むろ,,,,"room, apartment, chamber,"
,,,,,,,,,,,"greenhouse, cellar"
,歩,,,,ホ ブ フ アユ.,,,ある.く,,,"walk, counter for steps"
,風,,,,フウ フ -カ,,,かぜ かざ-,,,"wind, air, style, manner"
,紙,,,,シ,,,かみ,,,paper
,黒,,,,コク,,,くろ くろ.ずむ くろ.い,,,black
,花,,,,カ ケ ハ,,,,,,flower
,春,,,,シュン ハ,,,,,,"springtime, spring (season)"
赤,,,,,セキ シャク,,あか あか- あか.い あか.らむ,,,red
,,,,,アカ.ラメ
青,,,,,セイ ショウ,,あお あお-,,,"blue, green"
,,,,,アオ.
館,,,,カン タ,,,やかた,,,,"building, mansion, large"
,,,,,,,,,,,"building, palace"
屋,,,,オク,,,,,,,"roof, house, shop, dealer,"
,,,,,,,,,,,seller
色,,,,,ショク シキ,,,,,color
,,,,,イ
,走,,,,ソウ ハシ.,,,,,,run
,秋,,,,シュウ ト,,,あき,,,autumn
,夏,,,,カ ガ ゲ,,,なつ,,,summer
