,,,,,チュウ -ズ.マ
,真,,,,シン マコ,,,ま ま-,,,"true, reality, Buddhist sect"
有,,,,ユウ ウ ア.,,,,,,,"possess, have, exist, happen,"
,,,,,,,,,,,"occur, approx"
,口,,,,コウ ク,,,くち,,,mouth
,少,,,,ショウ,,,すく.ない すこ.し,,,"few, little"
,町,,,,チョウ,,,まち,,,"village, town, block, street"
,料,,,,リョウ,,,,,,"fee, materials"
,工,,,,コウ ク,,,,,,"craft, construction"
,建,,,,ケン コン タ.,,,た.てる た.て -だ.て,,,build
空,,,,クウ ムナ.シ,,,,そら あ.く あ.き あ.ける から,,,"empty, sky, void, vacant,"
,,,,,,,,す.く す.かす,,,vacuum
急,,,,キュウ,,,いそ.ぐ いそ.ぎ,,,,"hurry, emergency, sudden,"
,,,,,,,,,,,steep
止,,,,シ -サ.,,,,と.まる -ど.まり と.める -,,"stop, halt"
,,,,,,,,と.める -ど.め とど.める とど.め
,,,,,,,,とど.まる や.める や.む -や.む
,,,,,,,,よ.
,送,,,,ソウ,,,おく.る,,,"escort, send"
切,,,,セツ サイ -ギ.,,,,き.る -き.る き.り -き.り -ぎ.り,,"cut, cutoff, be sharp"
,,,,,,,,き.れる -き.れる き.れ -き.れ
転,,,,テン,,,,ころ.がる ころ.げる ころ.がす,,"revolve, turn around, change"
,,,,,,,,ころ.ぶ まろ.ぶ うたた うつ.る
,研,,,,ケン ト.,,,,,,"polish, study of, sharpen"
