,英,,,,エイ ハナブ,,,,,,"England, English"
,医,,,,イ,,,い.やす い.する くすし,,,"doctor, medicine"
,仕,,,,シ ジ,,,つか.える,,,"attend, doing, official, serve"
去,,,,キョ コ -サ.,,,さ.る,,,,"gone, past, quit, leave,"
,,,,,,,,,,,"elapse, eliminate, divorce"
,味,,,,ミ,,,あじ あじ.わう,,,"flavor, taste"
写,,,,シャ ジャ,,,うつ.す うつ.る うつ- うつ.し,,,,"copy, be photographed,"
,,,,,,,,,,,describe
字,,,,ジ,,,あざ あざな -な,,,,"character, letter, word, section"
,,,,,,,,,,,of village
,答,,,,トウ コタ.,,,こた.える,,,"solution, answer"
,夜,,,,ヤ,,,よ よる,,,"night, evening"
音,,,,,オン イン -,,おと,,,"sound, noise"
,,,,,ノン
注,,,,チュウ,,,そそ.ぐ さ.す つ.ぐ,,,,"pour, irrigate, shed (tears),"
,,,,,,,,,,,"flow into, concentrate on,"
,,,,,,,,,,,"notes, comment, annotate"
帰,,,,キ,,,かえ.る かえ.す おく.る とつ.ぐ,,,,"homecoming, arrive at, lead"
,,,,,,,,,,,"to, result in"
,古,,,,コ -フル.,,,ふる.い ふる-,,,old
,歌,,,,カ,,,うた うた.う,,,"song, sing"
,買,,,,バイ,,,か.う,,,buy
悪,,,,アク オ,,,,わる.い わる- あ.し にく.い -,,"bad, vice, rascal, false, evil, wrong"
,,,,,,,,にく.い ああ いずくに
,,,,,,,,いずくんぞ にく.む
