足,,,,ソク タ.,,,あし た.りる た.る,,,,"leg, foot, be sufficient, counter"
,,,,,,,,,,,for pairs of footwear
究,,,,,キュウ ク,,,,,"research, study"
,,,,,キワ.メ
楽,,,,,ガク ラク,,たの.しい たの.しむ,,,"music, comfort, ease"
,,,,,ゴウ コノ.
起,,,,キ,,,,お.きる お.こる お.こす おこ.す,,"rouse, wake up, get up"
,,,,,,,,た.つ
着,,,,チャク ジャク,,,,き.る -ぎ き.せる -き.せ つ.く,,,"don, arrive, wear, counter for"
,,,,,,,,つ.ける,,,suits of clothing
,店,,,,テン,,,みせ たな,,,"store, shop"
,病,,,,ビョウ ヘイ,,,や.む -や.み やまい,,,"ill, sick"
質,,,,シツ シチ チ,,,たち ただ.す もと わりふ,,,,"substance, quality, matter,"
,,,,,,,,,,,temperament
,待,,,,タイ -マ.,,,ま.つ,,,"wait, depend on"
試,,,,シ,,,こころ.みる ため.す,,,,"test, try, attempt, experiment,"
,,,,,,,,,,,ordeal
,族,,,,ゾ,,,,,,"tribe, family"
,銀,,,,ギン シロガ,,,,,,silver
早,,,,ソウ サッ,,,,はや.い はや はや- はや.まる,,"early, fast"
,,,,,,,,はや.める さ
,映,,,,エイ -バ.,,,うつ.る うつ.す は.える,,,"reflect, reflection, projection"
親,,,,シン シタ.シ,,,おや おや- した.しい,,,,"parent, intimacy, relative,"
,,,,,,,,,,,"familiarity, dealer (cards)"
,験,,,,ケン ゲン,,,あかし しるし ため.す ためし,,,"verification, effect, testing"
