,軒,,,,ケン,,,のき,,,"flats, counter for houses, eaves"
毒,,,,ドク,,,,,,,"poison, virus, venom, germ,"
,,,,,,,,,,,"harm, injury, spite"
,叫,,,,キョウ,,,さけ.ぶ,,,"shout, exclaim, yell"
,拝,,,,ハイ,,,おが.む おろが.む,,,"worship, adore, pray to"
,氷,,,,ヒョウ コオ.,,,こおり ひ,,,"icicle, ice, hail, freeze, congeal"
乾,,,,カン ケン,,,,かわ.く かわ.かす ほ.す,,,"drought, dry, dessicate, drink up,"
,,,,,,,,ひ.る いぬい,,,"heaven, emperor"
,棒,,,,ボウ,,,,,,"rod, stick, cane, pole, club, line"
,祈,,,,キ イノ.,,,,,,"pray, wish"
拾,,,,シュウ ジュウ,,,ひろ.う,,,,"pick up, gather, find, go on foot,"
,,,,,,,,,,,ten
粉,,,,,フン,,こ こな,,,"flour, powder, dust"
,,,,,デシメートル
,糸,,,,シ,,,いと,,,thread
,綿,,,,メン ワ,,,,,,cotton
,汗,,,,カン,,,あせ,,,"sweat, perspire"
,銅,,,,ドウ,,,あかがね,,,copper
湿,,,,シツ シュウ,,,,しめ.る しめ.す うるお.う,,"damp, wet, moist"
,,,,,,,,うるお.す
瓶,,,,ビン カ,,,,,,,"flower pot, bottle, vial, jar, jug,"
,,,,,,,,,,,"vat, urn"
,咲,,,,ショウ -ザ,,,さ.く,,,"blossom, bloom"
,召,,,,ショウ,,,め.す,,,"seduce, call, send for, wear, put"
