,臣,,,,シン ジ,,,,,,"retainer, subject"
浅,,,,セン アサ.,,,,,,,"shallow, superficial, frivolous,"
,,,,,,,,,,,"wretched, shameful"
,掃,,,,ソウ シュ ハ.,,,,,,"sweep, brush"
,雲,,,,ウン -グ,,,くも,,,cloud
,掘,,,,クツ ホ.,,,,,,"dig, delve, excavate"
捨,,,,シャ,,,す.てる,,,,"discard, throw away, abandon,"
,,,,,,,,,,,"resign, reject, sacrifice"
,軟,,,,ナン,,,やわ.らか やわ.らかい,,,soft
沈,,,,,チン ジン,,しず.む,,,,"sink, be submerged, subside, be"
,,,,,シズ.メ,,,,,,"depressed, aloes"
凍,,,,トウ シ.ミ,,,,こお.る こご.える こご.る,,"frozen, congeal, refrigerate"
,,,,,,,,い.てる
,乳,,,,ニュウ,,,ちち ち,,,"milk, breasts"
恋,,,,レン,,,こ.う こい こい.しい,,,,"romance, in love, yearn for, miss,"
,,,,,,,,,,,darling
,紅,,,,コウ ク アカ.,,,べに くれない,,,"crimson, deep red"
,郊,,,,コウ,,,,,,"outskirts, suburbs, rural area"
,腰,,,,ヨウ コ,,,,,,"loins, hips, waist, low wainscoting"
,炭,,,,タン,,,すみ,,,"charcoal, coal"
,踊,,,,ヨウ,,,おど.る,,,"jump, dance, leap, skip"
,冊,,,,サツ サク,,,ふみ,,,"tome, counter for books, volume"
勇,,,,ユウ イサ.,,,,,,,"courage, cheer up, be in high"
,,,,,,,,,,,"spirits, bravery, heroism"
