,毛,,,,モウ,,,,,,"fur, hair, feather, down"
,緑,,,,リョク ロク,,,みどり,,,green
尊,,,,ソン トウト.,,,,たっと.い とうと.い,,,"revered, valuable, precious,"
,,,,,,,,たっと.ぶ,,,"noble, exalted"
祝,,,,,シュク シュウ,,,,,"celebrate, congratulate"
,,,,,イワ.
柔,,,,,ジュウ ニュウ,,,やわ.らか やわ.らかい,,,"tender, weakness, gentleness,"
,,,,,ヤワ.,,,やわ,,,softness
殿,,,,デン テン -ド,,,との,,,,"Mr., hall, mansion, palace,"
,,,,,,,,,,,"temple, lord"
濃,,,,ノウ コ.,,,,,,,"concentrated, thick, dark,"
,,,,,,,,,,,undiluted
,液,,,,エキ,,,,,,"fluid, liquid, juice, sap, secretion"
,衣,,,,イ エ,,,ころも きぬ -ぎ,,,"garment, clothes, dressing"
,肩,,,,ケン,,,かた,,,shoulder
零,,,,レイ,,,ぜろ こぼ.す こぼ.れる,,,,"zero, spill, overflow, nothing,"
,,,,,,,,,,,cipher
,幼,,,,ヨウ オサナ.,,,,,,"infancy, childhood"
荷,,,,カ,,,,,,,"baggage, shoulder-pole load,"
,,,,,,,,,,,"bear (a burden), shoulder (a gun),"
,,,,,,,,,,,"load, cargo, freight"
泊,,,,ハク ト.メ,,,と.まる,,,,"overnight, put up at, ride at"
,,,,,,,,,,,"anchor, 3-day stay"
,黄,,,,コウ オウ,,,き こ,,,yellow
甘,,,,カン ウマ.,,,,あま.い あま.える,,,"sweet, coax, pamper, be content,"
,,,,,,,,あま.やかす,,,sugary
