,鼻,,,,ビ,,,はな,,,"nose, snout"
粒,,,,リュウ,,,つぶ,,,,"grains, drop, counter for tiny"
,,,,,,,,,,,particles
,詞,,,,シ,,,,,,"part of speech, words, poetry"
,胃,,,,イ,,,,,,"stomach, paunch, crop, craw"
畳,,,,ジョウ チョウ,,,たた.む たたみ かさ.なる,,,,"tatami mat, counter for tatami"
,,,,,,,,,,,"mats, fold, shut up, do away with"
,机,,,,キ,,,つくえ,,,"desk, table"
膚,,,,フ,,,はだ,,,,"skin, body, grain, texture,"
,,,,,,,,,,,disposition
,濯,,,,タク,,,すす.ぐ ゆす.ぐ,,,"laundry, wash, pour on, rinse"
,塔,,,,トウ,,,,,,"pagoda, tower, steeple"
沸,,,,フツ,,,わ.く わ.かす,,,,"seethe, boil, ferment, uproar,"
,,,,,,,,,,,breed
,灰,,,,カイ,,,はい,,,"ashes, puckery juice, cremate"
,菓,,,,カ,,,,,,"candy, cakes, fruit"
,帽,,,,ボウ モウ,,,ずきん おお.う,,,"cap, headgear"
,枯,,,,コ,,,か.れる か.らす,,,"wither, die, dry up, be seasoned"
涼,,,,リョウ マコト,,,,すず.しい すず.む,,"refreshing, nice and cool"
,,,,,,,,すず.やか うす.い ひや.す
,舟,,,,シュウ,,,ふね ふな- -ぶね,,,"boat, ship"
,貝,,,,バイ,,,かい,,,shellfish
,符,,,,フ,,,,,,"token, sign, mark, tally, charm"
