,,,,,,,,,,,counter for suit
,誌,,,,シ,,,,,,"document, records"
,庫,,,,コ ク,,,くら,,,"warehouse, storehouse"
,刊,,,,カン,,,,,,"publish, carve, engrave"
像,,,,ゾ,,,,,,,"statue, picture, image, figure,"
,,,,,,,,,,,portrait
香,,,,,コウ キョウ,,か かお.り,,,"incense, smell, perfume"
,,,,,カオ.
,坂,,,,ハン サ,,,,,,"slope, incline, hill"
底,,,,テイ,,,そこ,,,,"bottom, sole, depth, bottom price,"
,,,,,,,,,,,"base, kind, sort"
,布,,,,フ ヌ,,,,,,"linen, cloth"
,寺,,,,ジ,,,てら,,,Buddhist temple
,宇,,,,,,,,,,"eaves, roof, house, heaven"
,巨,,,,キ,,,,,,"gigantic, big, large, great"
震,,,,シン,,,ふる.う ふる.える,,,,"quake, shake, tremble, quiver,"
,,,,,,,,,,,shiver
希,,,,キ ケ マ,,,,,,,"hope, beg, request, pray,"
,,,,,,,,,,,"beseech, Greece, dilute (acid),"
,,,,,,,,,,,"rare, few, phenomenal"
触,,,,ショク,,,ふ.れる さわ.る さわ,,,,"contact, touch, feel, hit, proclaim,"
,,,,,,,,,,,"announce, conflict"
依,,,,イ エ ヨ.,,,,,,,"reliant, depend on, consequently,"
,,,,,,,,,,,"therefore, due to"
籍,,,,セキ,,,,,,,"enroll, domiciliary register,"
,,,,,,,,,,,membership
