略,,,,リャク,,,,ほぼ おか.す おさ.める,,"abbreviation, omission, outline, shorten, capture, plunder"
,,,,,,,,はかりごと はか.る
,,,,,,,,はぶ.く りゃく.す
,,,,,,,,りゃく.する
承,,,,ショウ ウ.ケ,,,うけたまわ.る,,,,"acquiesce, hear, listen to, be"
,,,,,,,,,,,"informed, receive"
順,,,,ジュ,,,,,,,"obey, order, turn, right, docility,"
,,,,,,,,,,,occasion
,岩,,,,ガン,,,いわ,,,"boulder, rock, cliff"
練,,,,レン ネ.,,,ね.る,,,,"practice, gloss, train, drill, polish,"
,,,,,,,,,,,refine
軽,,,,ケイ,,,,かる.い かろ.やか,,"lightly, trifling, unimportant"
,,,,,,,,かろ.んじる
,了,,,,リョ,,,,,,"complete, finish"
,庁,,,,チョウ テイ,,,やくしょ,,,government office
,城,,,,ジョウ シ,,,,,,castle
患,,,,カン ワズラ.,,,,,,,"afflicted, disease, suffer from, be"
,,,,,,,,,,,ill
層,,,,ソウ,,,,,,,"stratum, social class, layer, story,"
,,,,,,,,,,,floor
版,,,,ハン,,,,,,,"printing block, printing plate,"
,,,,,,,,,,,"edition, impression, label"
令,,,,レ,,,,,,,"orders, ancient laws, command,"
,,,,,,,,,,,decree
角,,,,カク ツ,,,かど,,,,"angle, corner, square, horn,"
,,,,,,,,,,,antlers
絡,,,,ラク,,,から.む から.まる,,,,"entwine, coil around, get caught"
,,,,,,,,,,,in
