損,,,,ソン,,,,そこ.なう そこな.う -,,"damage, loss, disadvantage, hurt, injure"
,,,,,,,,そこ.なう そこ.ねる -
,,,,,,,,そこ.ねる
募,,,,ボ,,,つの.る,,,,"recruit, campaign, gather"
,,,,,,,,,,,"(contributions), enlist, grow"
,,,,,,,,,,,violent
裏,,,,リ,,,うら,,,,"back, amidst, in, reverse, inside,"
,,,,,,,,,,,"palm, sole, rear, lining, wrong"
,,,,,,,,,,,side
,仏,,,,ブツ フツ,,,ほとけ,,,"Buddha, the dead, France"
,績,,,,セ,,,,,,"exploits, unreeling cocoons"
,築,,,,チク キズ.,,,,,,"fabricate, build, construct"
,貨,,,,カ,,,,,,"freight, goods, property"
混,,,,コン,,,,ま.じる -ま.じり ま.ざる,,"mix, blend, confuse"
,,,,,,,,ま.ぜる こ.む
,昇,,,,ショウ ノボ.,,,,,,rise up
,池,,,,チ,,,いけ,,,"pond, cistern, pool, reservoir"
,血,,,,ケツ,,,ち,,,blood
温,,,,オン ヌ,,,,あたた.か あたた.かい,,warm
,,,,,,,,あたた.まる あたた.める
,季,,,,,,,,,,seasons
,星,,,,セイ ショウ,,,ほし -ぼし,,,"star, spot, dot, mark"
,永,,,,エイ ナガ.,,,,,,"eternity, long, lengthy"
著,,,,チョ チャク,,,あらわ.す いちじる.しい,,,,"renowned, publish, write,"
,,,,,,,,,,,"remarkable, phenomenal, put on,"
,,,,,,,,,,,"don, wear, arrival, finish (race),"
