,遠,,,,エン オン トオ.,,,,,,"distant, far"
戻,,,,レイ,,,もど.す もど.る,,,,"re-, return, revert, resume,"
,,,,,,,,,,,"restore, go backwards"
願,,,,ガン -ネガ,,,ねが.う,,,,"petition, request, vow, wish,"
,,,,,,,,,,,hope
,絵,,,,カイ エ,,,,,,"picture, drawing, painting, sketch"
越,,,,エツ オツ -ゴ.,,,こ.す -こ.す -ご.し こ.える,,,,"surpass, cross over, move to,"
,,,,,,,,,,,"exceed, Vietnam"
欲,,,,ヨク,,,ほっ.する ほ.しい,,,,"longing, covetousness, greed,"
,,,,,,,,,,,"passion, desire, craving"
痛,,,,ツウ,,,,いた.い いた.む,,"pain, hurt, damage, bruise"
,,,,,,,,いた.ましい いた.める
,笑,,,,ショウ エ.,,,わら.う,,,laugh
,互,,,,ゴ,,,たが.い かたみ.に,,,"mutually, reciprocally, together"
束,,,,ソク,,,たば たば.ねる つか つか.ねる,,,,"bundle, sheaf, ream, tie in"
,,,,,,,,,,,"bundles, govern, manage,"
,,,,,,,,,,,control
似,,,,ジ ヒ.,,,に.る,,,,"becoming, resemble, counterfeit,"
,,,,,,,,,,,"imitate, suitable"
,列,,,,レツ,,,,,,"file, row, rank, tier, column"
,探,,,,タン,,,さぐ.る さが.す,,,"grope, search, look for"
逃,,,,トウ,,,,に.げる に.がす のが.す,,,"escape, flee, shirk, evade, set"
,,,,,,,,のが.れる,,,free
,遊,,,,ユウ ユ アソ.バ,,,あそ.ぶ,,,play
迷,,,,メイ,,,まよ.う,,,,"astray, be perplexed, in doubt,"
,,,,,,,,,,,"lost, err, illusion"
