徒,,,,ト ア,,,いたずら,,,,"junior, emptiness, vanity, futility,"
,,,,,,,,,,,"uselessness, ephemeral thing,"
,,,,,,,,,,,"gang, set, party, people"
勤,,,,キン ゴン,,,,つと.める -づと.め,,,"diligence, become employed,"
,,,,,,,,つと.まる いそ.しむ,,,serve
,遅,,,,チ オソ.,,,おく.れる おく.らす,,,"slow, late, back, later"
,居,,,,キョ コ オ.,,,い.る -い,,,"reside, to be, exist, live with"
,雑,,,,ザツ ゾウ,,,まじ.える まじ.る,,,miscellaneous
,招,,,,ショウ,,,まね.く,,,"beckon, invite, summon, engage"
困,,,,コン,,,こま.る,,,,"quandary, become distressed,"
,,,,,,,,,,,annoyed
,欠,,,,,,,あくび,,,"lack, gap, fail"
更,,,,コウ,,,,さら さら.に ふ.ける,,,"grow late, night watch, sit up"
,,,,,,,,ふ.かす,,,"late, of course"
刻,,,,コク,,,きざ.む きざ.み,,,,"engrave, cut fine, chop, hash,"
,,,,,,,,,,,"mince, time, carving"
賛,,,,サン,,,たす.ける たた.える,,,,"approve, praise, title or"
,,,,,,,,,,,"inscription on picture, assist,"
,,,,,,,,,,,agree with
,抱,,,,ホウ カカ.エ,,,だ.く いだ.く,,,"embrace, hug, hold in arms"
,犯,,,,ハン ボン,,,おか.す,,,"crime, sin, offense"
恐,,,,キョウ,,,,おそ.れる おそ.る,,"fear, dread, awe"
,,,,,,,,おそ.ろしい こわ.い
,,,,,,,,こわ.がる
息,,,,ソク,,,いき,,,,"breath, respiration, son, interest"
,,,,,,,,,,,(on money)
