,告,,,,コク ツ.ゲ,,,,,,"revelation, tell, inform, announce"
反,,,,,ハン ホン タン,,,そ.る そ.らす かえ.す,,anti-
,,,,,ホ -カエ.,,,かえ.る
判,,,,ハン バン,,,わか.る,,,,"judgement, signature, stamp,"
,,,,,,,,,,,seal
認,,,,ニン,,,みと.める したた.める,,,,"acknowledge, witness, discern,"
,,,,,,,,,,,"recognize, appreciate, believe"
参,,,,サン シン ミ,,,まい.る まい- まじわる,,,,"nonplussed, three, going,"
,,,,,,,,,,,"coming, visiting, visit, be"
,,,,,,,,,,,"defeated, die, be madly in love"
,利,,,,リ キ.,,,,,,"profit, advantage, benefit"
組,,,,ソ,,,く.む くみ -ぐみ,,,,"association, braid, plait,"
,,,,,,,,,,,"construct, assemble, unite,"
,,,,,,,,,,,"cooperate, grapple"
,信,,,,シ,,,,,,"faith, truth, fidelity, trust"
在,,,,ザイ ア.,,,,,,,"exist, outskirts, suburbs, located"
,,,,,,,,,,,in
,件,,,,ケン,,,くだん,,,"affair, case, matter, item"
,側,,,,ソク,,,かわ がわ そば,,,"side, lean, oppose, regret"
任,,,,ニン マカ.,,,まか.せる,,,,"responsibility, duty, term, entrust"
,,,,,,,,,,,"to, appoint"
引,,,,イン ヒ.ケ,,,ひ.く ひ.き ひ.き- -び.き,,,,"pull, tug, jerk, admit, install,"
,,,,,,,,,,,"quote, refer to"
求,,,,キュウ グ,,,もと.める,,,,"request, want, wish for, require,"
,,,,,,,,,,,demand
,所,,,,ショ ト,,,ところ -ところ どころ,,,place
,次,,,,ジ シ ツ,,,つ.ぐ,,,"next, order, sequence"
