錬,,,,レン,,,ね.る,,,,"tempering, refine, drill, train,"
,,,,,,,,,,,polish
隼,,,,,シュン ジュン,,,,,falcon
,,,,,ハヤブ
,渚,,,,ショ ナギ,,,,,,"strand, beach, shore"
,衷,,,,チュウ,,,,,,"inmost, heart, mind, inside"
逐,,,,チク,,,,,,,"pursue, drive away, chase,"
,,,,,,,,,,,"accomplish, attain, commit"
斥,,,,セキ,,,しりぞ.ける,,,,"reject, retreat, recede, withdraw,"
,,,,,,,,,,,"repel, repulse"
,稀,,,,キ ケ,,,まれ まばら,,,"rare, phenomenal, dilute (acid)"
,芙,,,,,,,,,,"lotus, Mt Fuji"
詔,,,,,ショウ,,,,,imperial edict
,,,,,ミコトノ
,皐,,,,コウ サツ,,,,,,"swamp, shore"
,雛,,,,スウ ス ジュ,,,ひな ひよこ,,,"chick, squab, duckling, doll"
惟,,,,,イ ユイ,,おも.んみる これ,,,"consider, reflect, think"
,,,,,オモ.ウ
佑,,,,,ユウ ウ,,,,,"help, assist"
,,,,,タス.ケ
,耀,,,,ヨウ ヒカ,,,かがや.く,,,"shine, sparkle, gleam, twinkle"
,黛,,,,タイ,,,まゆずみ,,,blackened eyebrows
,渥,,,,アク ウルオ.,,,あつ.い,,,kindness
憧,,,,,ショウ トウ,,あこが.れる,,,,"yearn after, long for, aspire to,"
,,,,,ドウ,,,,,,"admire, adore"
