,,,,,,,,,,,insect
,粗,,,,ソ,,,あら.い あら-,,,"coarse, rough, rugged"
,訂,,,,テイ,,,,,,"revise, correct, decide"
,芽,,,,ガ,,,,,,"bud, sprout, spear, germ"
庄,,,,,ショウ ソ ソウ,,,,,level
,,,,,ホ
,傘,,,,サン,,,かさ,,,umbrella
敦,,,,,トン タイ ダン,,,,,"industry, kindliness"
,,,,,チョウ アツ.
騎,,,,キ,,,,,,,"equestrian, riding on horses,"
,,,,,,,,,,,counter for equestrians
,寧,,,,ネイ ムシ.,,,,,,"rather, preferably"
,循,,,,ジュン,,,,,,"sequential, fellow"
忍,,,,ニン シノ.バセ,,,しの.ぶ,,,,"endure, bear, put up with,"
,,,,,,,,,,,"conceal, secrete, spy, sneak"
,怠,,,,タイ,,,おこた.る なま.ける,,,"neglect, laziness"
如,,,,,ジョ ニョ,,,,,,"likeness, like, such as, as if,"
,,,,,ゴト.,,,,,,"better, best, equal"
寮,,,,リョウ,,,,,,,"dormitory, hostel, villa, tea"
,,,,,,,,,,,pavillion
祐,,,,,ユウ ウ,,,,,help
,,,,,タス.ケ
,鵬,,,,ホウ,,,おおとり,,,phoenix
,鉛,,,,エン,,,なまり,,,lead
