,,,,,,,,,,,promontory
癖,,,,ヘキ,,,くせ くせ.に,,,,"mannerism, habit, vice, trait,"
,,,,,,,,,,,"fault, kink"
,愉,,,,ユ タノ.シ,,,たの.しい,,,"pleasure, happy, rejoice"
寅,,,,イン ト,,,,,,,"sign of the tiger, 3-5AM, third"
,,,,,,,,,,,sign of Chinese zodiac
,礁,,,,ショウ,,,,,,"reef, sunken rock"
乃,,,,,ナイ ダイ ノ,,の すなわ.ち,,,,"from, possessive particle,"
,,,,,アイ ナン,,,,,,"whereupon, accordingly"
洲,,,,シュウ ス,,,しま,,,,"continent, sandbar, island,"
,,,,,,,,,,,country
,屯,,,,トン,,,,,,"barracks, police station, camp"
,樺,,,,カ カン,,,かば,,,birch
,槙,,,,テン シン,,,まき こずえ,,,"twig, ornamental evergreen"
,姻,,,,イン,,,,,,"matrimony, marry"
,巌,,,,ガン ケワ.シ,,,いわ いわお,,,"rock, crag, boulder"
擬,,,,ギ,,,まが.い もど.き,,,,"mimic, aim (a gun) at, nominate,"
,,,,,,,,,,,imitate
,塀,,,,ヘイ ベイ,,,,,,"fence, wall, (kokuji)"
,唇,,,,シン,,,くちびる,,,lips
睦,,,,,ボク モク,,むつ.まじい むつ.む,,,"intimate, friendly, harmonious"
,,,,,ムツ.
,閑,,,,カ,,,,,,leisure
,胡,,,,ウ コ ゴ ナン,,,,,,"barbarian, foreign"
