,,,,,,,,,,,leave of absence
,肺,,,,ハイ,,,,,,lungs
貞,,,,テイ サ,,,,,,,"upright, chastity, constancy,"
,,,,,,,,,,,righteousness
靖,,,,,セイ ジョウ,,,,,peaceful
,,,,,ヤス.ンジ
鑑,,,,カン カガ,,,かんが.みる,,,,"specimen, take warning from,"
,,,,,,,,,,,learn from
,飼,,,,シ カ.,,,,,,"domesticate, raise, keep, feed"
陰,,,,イン,,,かげ かげ.る,,,,"shade, yin, negative, sex"
,,,,,,,,,,,"organs, secret, shadow"
,銘,,,,メ,,,,,,"inscription, signature (of artisan)"
随,,,,ズイ,,,まにまに したが.う,,,,"follow, though, notwithstanding,"
,,,,,,,,,,,"while, during, both, all, obey,"
,,,,,,,,,,,"submit to, comply, at the mercy"
,,,,,,,,,,,of (the wave
烈,,,,レツ ハゲ.シ,,,,,,,"ardent, violent, vehement,"
,,,,,,,,,,,"furious, severe, extreme"
,尋,,,,ジン ヒ,,,たず.ねる,,,"inquire, fathom, look for"
,稿,,,,コウ,,,わら したがき,,,"draft, copy, manuscript, straw"
,丹,,,,タン,,,,,,"rust-colored, red, red lead, pills"
,啓,,,,ケイ サト.,,,ひら.く,,,"disclose, open, say"
,也,,,,ヤ エ マ,,,なり か,,,to be (classical)
,丘,,,,キュウ オ,,,,,,"hill, knoll"
,棟,,,,トウ,,,むね むな-,,,"ridgepole, ridge"
