,盾,,,,ジュン,,,たて,,,"shield, escutcheon, pretext"
,脈,,,,ミャク,,,すじ,,,"vein, pulse, hope"
,滝,,,,ロウ ソウ タ,,,,,,"waterfall, rapids, cascade"
軌,,,,キ,,,,,,,"rut, wheel, track, model, way of"
,,,,,,,,,,,doing
俵,,,,ヒョウ,,,たわら,,,,"bag, bale, sack, counter for"
,,,,,,,,,,,bags
妨,,,,ボウ,,,さまた.げる,,,,"disturb, prevent, hamper,"
,,,,,,,,,,,obstruct
擦,,,,サツ,,,,す.る す.れる -ず.れ こす.る,,,"grate, rub, scratch, scrape,"
,,,,,,,,こす.れる,,,"chafe, scour"
,鯨,,,,ゲイ,,,くじら,,,whale
荘,,,,,ソウ ショウ,,ほうき,,,"villa, inn, cottage, feudal manor"
,,,,,チャン オゴソ.
,諾,,,,ダク,,,,,,"consent, assent, agreement"
,雷,,,,ライ カミナ,,,,,,"thunder, lightening bolt"
,漂,,,,ヒョウ,,,ただよ.う,,,"drift, float (on liquid)"
懐,,,,カイ エ オモ.,,,,ふところ なつ.かしい,,,"pocket, feelings, heart, yearn,"
,,,,,,,,なつ.かしむ なつ.く,,,"miss someone, become"
,,,,,,,,なつ.ける なず.ける いだ.く,,,"attached to, bosom, breast"
,勘,,,,カ,,,,,,"intuition, perception"
,栽,,,,サイ,,,,,,"plantation, planting"
,拐,,,,カイ,,,,,,"kidnap, falsify"
駄,,,,ダ タ,,,,,,,"burdensome, pack horse, horse"
,,,,,,,,,,,"load, send by horse"
