勧,,,,カン ケン,,,すす.める,,,,"persuade, recommend, advise,"
,,,,,,,,,,,"encourage, offer"
騒,,,,ソウ,,,さわ.ぐ うれい さわ.がしい,,,,"boisterous, make noise, clamor,"
,,,,,,,,,,,"disturb, excite"
閥,,,,バツ,,,,,,,"clique, lineage, pedigree,"
,,,,,,,,,,,"faction, clan"
甲,,,,コウ カン カ キノ,,,,,,,"armor, high (voice), A grade,"
,,,,,,,,,,,"first class, former, instep,"
,,,,,,,,,,,carapace
,縄,,,,ジョウ,,,なわ ただ.す,,,"straw rope, cord"
郷,,,,キョウ ゴウ サ,,,,,,,"home town, village, native place,"
,,,,,,,,,,,district
揺,,,,ヨウ,,,,ゆ.れる ゆ.る ゆ.らぐ ゆ.るぐ,,"swing, shake, sway, rock, tremble, vibrate"
,,,,,,,,ゆ.する ゆ.さぶる ゆ.すぶる
,,,,,,,,うご.く
,免,,,,メン マヌガ.レ,,,まぬか.れる,,,"excuse, dismissal"
,既,,,,キ,,,すで.に,,,"previously, already, long ago"
薦,,,,セン スス.メ,,,,,,,"recommend, mat, advise,"
,,,,,,,,,,,"encourage, offer"
,隣,,,,リン トナ,,,とな.る,,,neighboring
華,,,,カ ケ ハ,,,,,,,"splendor, flower, petal, shine,"
,,,,,,,,,,,"luster, ostentatious, showy, gay,"
,,,,,,,,,,,gorgeous
,範,,,,ハ,,,,,,"pattern, example, model"
隠,,,,イン オン ヨ.,,,,かく.す かく.し かく.れる,,"conceal, hide, cover"
,,,,,,,,かか.す
徳,,,,ト,,,,,,,"benevolence, virtue, goodness,"
,,,,,,,,,,,commanding respect
