嚇,,,,カク,,,おど.かす,,,,"menacing, dignity, majesty,"
,,,,,,,,,,,threaten
巳,,,,シ,,,み,,,,"sign of the snake or serpent, 9-"
,,,,,,,,,,,"11AM, sixth sign of Chinese"
,,,,,,,,,,,zodiac
,凸,,,,トツ,,,でこ,,,"convex, beetle brow, uneven"
,暢,,,,チョウ ノビ.,,,,,,stretch
,韻,,,,イン,,,,,,"rhyme, elegance, tone"
,霜,,,,ソウ,,,しも,,,frost
,硝,,,,ショウ,,,,,,"nitrate, saltpeter"
勅,,,,,チョク,,いまし.める,,,imperial order
,,,,,ミコトノ
,芹,,,,キン セ,,,,,,parsley
杏,,,,,キョウ アン,,,,,apricot
,,,,,コウ アン
,棺,,,,カン,,,,,,"coffin, casket"
,儒,,,,ジュ,,,,,,Confucian
,鳳,,,,ホウ フ,,,,,,male mythical bird
馨,,,,,ケイ キョウ,,かお.る,,,"fragrant, balmy, favourable"
,,,,,カオ
,慧,,,,ケイ エ サト,,,,,,wise
愁,,,,シュウ,,,うれ.える うれ.い,,,,"distress, grieve, lament, be"
,,,,,,,,,,,anxious
楼,,,,ロウ,,,たかどの,,,,"watchtower, lookout, high"
,,,,,,,,,,,building
