,壌,,,,ジョウ,,,つち,,,"lot, earth, soil"
漫,,,,マン,,,みがりに,,,,"cartoon, involuntarily, in spite of"
,,,,,,,,,,,"oneself, corrupt"
,玄,,,,ゲ,,,,,,"mysterious, occultness"
粘,,,,ネン,,,ねば.る,,,,"sticky, glutinous, greasy,"
,,,,,,,,,,,persevere
悟,,,,ゴ,,,さと.る,,,,"enlightenment, perceive,"
,,,,,,,,,,,"discern, realize, understand"
,舗,,,,,,,,,,"shop, store"
,妊,,,,ニン ジン,,,はら.む みごも.る,,,pregnancy
熟,,,,ジュク,,,う.れる,,,,"mellow, ripen, mature, acquire"
,,,,,,,,,,,skill
,旭,,,,キョク アサ,,,,,,"rising sun, morning sun"
恩,,,,オ,,,,,,,"grace, kindness, goodness,"
,,,,,,,,,,,"favor, mercy, blessing, benefit"
,騰,,,,トウ,,,,,,"inflation, advancing, going"
往,,,,オウ ユ.,,,い.く いにしえ さき.に,,,,"journey, chase away, let go,"
,,,,,,,,,,,"going, travel"
,豆,,,,トウ ズ,,,まめ まめ,,,"beans, pea, midget"
遂,,,,スイ,,,と.げる つい.に,,,,"consummate, accomplish,"
,,,,,,,,,,,"attain, commit (suicide)"
狂,,,,キョウ,,,,くる.う くる.おしい,,"lunatic, insane, crazy, confuse"
,,,,,,,,くるお.しい
岐,,,,キ,,,,,,,"branch off, fork in road, scene,"
,,,,,,,,,,,"arena, theater"
,陛,,,,ヘイ,,,,,,"highness, steps (of throne)"
