奇,,,,キ,,,,く.しき あや.しい くし,,"strange, strangeness, curiosity"
,,,,,,,,めずら.しい
,慢,,,,マン,,,,,,"ridicule, laziness"
,鶴,,,,カク ツ,,,,,,"crane, stork"
謀,,,,ボウ ム,,,はか.る たばか.る はかりごと,,,,"conspire, cheat, impose on,"
,,,,,,,,,,,"plan, devise, scheme, have in"
,,,,,,,,,,,"mind, deceive"
暖,,,,ダン ノン,,,,あたた.か あたた.かい,,warmth
,,,,,,,,あたた.まる あたた.める
,昌,,,,ショウ サカ,,,,,,"prosperous, bright, clear"
,拍,,,,ハク ヒョウ,,,,,,"clap, beat (music)"
朗,,,,ロウ アキ.ラ,,,ほが.らか,,,,"melodious, clear, bright, serene,"
,,,,,,,,,,,cheerful
寛,,,,カン ユル.ヤ,,,くつろ.ぐ ひろ.い,,,,"tolerant, leniency, generosity,"
,,,,,,,,,,,"relax, feel at home, be at ease,"
,,,,,,,,,,,broadminded
覆,,,,フク,,,,おお.う くつがえ.す,,,"capsize, cover, shade, mantle,"
,,,,,,,,くつがえ.る,,,be ruined
,胞,,,,ホウ,,,,,,"placenta, sac, sheath"
,泣,,,,キュウ,,,な.く,,,"cry, weep, moan"
隔,,,,カク,,,へだ.てる へだ.たる,,,,"isolate, alternate, distance,"
,,,,,,,,,,,"separate, gulf"
浄,,,,ジョウ セイ,,,きよ.める きよ.い,,,,"clean, purify, cleanse, exorcise,"
,,,,,,,,,,,Manchu Dynasty
没,,,,ボツ モツ,,,おぼ.れる しず.む ない,,,,"drown, sink, hide, fall into,"
,,,,,,,,,,,"disappear, die"
,暇,,,,カ,,,ひま いとま,,,"spare time, rest, leisure, time,"
