,幽,,,,ユウ,,,,,,"seclude, confine to a room"
,峻,,,,シュン タカ.,,,けわ.しい,,,"high, steep"
,曹,,,,ソウ ゾウ,,,つかさ ともがら へや,,,"cadet, friend"
詠,,,,エイ ウタ.,,,よ.む,,,,"recitation, poem, song,"
,,,,,,,,,,,composing
卑,,,,ヒ,,,,いや.しい いや.しむ,,"lowly, base, vile, vulgar"
,,,,,,,,いや.しめる
侮,,,,ブ,,,あなど.る あなず.る,,,,"scorn, despise, make light of,"
,,,,,,,,,,,contempt
鋳,,,,,チュウ イ シュ,,い.る,,,"casting, mint"
,,,,,シュウ
,抹,,,,マツ,,,,,,"rub, paint, erase"
尉,,,,イ ジョウ,,,,,,,"military officer, jailer, old man,"
,,,,,,,,,,,rank
,槻,,,,キ,,,つき,,,Zelkova tree
隷,,,,レイ,,,したが.う しもべ,,,,"slave, servant, prisoner,"
,,,,,,,,,,,"criminal, follower"
,禍,,,,カ,,,わざわい,,,"calamity, misfortune, evil, curse"
,蝶,,,,チョウ,,,,,,butterfly
酪,,,,ラク,,,,,,,"dairy products, whey, broth, fruit"
,,,,,,,,,,,juice
,茎,,,,ケイ キョウ,,,くき,,,"stalk, stem"
帥,,,,スイ,,,,,,,"commander, leading troops,"
,,,,,,,,,,,governor
,逝,,,,セイ,,,ゆ.く,,,"departed, die"
