素,,,,ソ ス,,,もと,,,,"elementary, principle, naked,"
,,,,,,,,,,,uncovered
遣,,,,ケン,,,,つか.う -つか.い -づか.い,,,"despatch, send, give, donate,"
,,,,,,,,つか.わす や.る,,,"do, undertake"
,抗,,,,コウ,,,,,,"confront, resist, defy, oppose"
,模,,,,モ,,,,,,"imitation, copy, mock"
雄,,,,ユウ オ,,,お- おす,,,,"masculine, male, hero, leader,"
,,,,,,,,,,,"superiority, excellence"
,益,,,,エキ ヤク マ.,,,,,,"benefit, gain, profit, advantage"
,緊,,,,キン,,,,,,"tense, solid, hard, reliable, tight"
標,,,,ヒョウ シル,,,しるべ,,,,"signpost, seal, mark, stamp,"
,,,,,,,,,,,"imprint, symbol, emblem,"
,,,,,,,,,,,"trademark, evidence, souvenir,"
,,,,,,,,,,,target
,宣,,,,セン ノタマ.ワ,,,のたむ.う,,,"proclaim, say, announce"
,昭,,,,ショ,,,,,,"shining, bright"
廃,,,,ハイ,,,すた.れる すた.る,,,,"abolish, obsolete, cessation,"
,,,,,,,,,,,"discarding, abandon"
,伊,,,,イ カ,,,,,,"Italy, that one"
,江,,,,コウ,,,,,,"creek, inlet, bay"
,僚,,,,リョウ,,,,,,"colleague, official, companion"
,吉,,,,キチ キツ ヨ,,,,,,"good luck, joy, congratulations"
盛,,,,,セイ ジョウ,,も.る さか.る,,,"boom, prosper, copulate"
,,,,,サカ.
,皇,,,,コウ オ,,,,,,emperor
