織,,,,,ショク シキ -,,お.る お.り おり -おり,,,"weave, fabric"
,,,,,オ.
拡,,,,カク コウ,,,,ひろ.がる ひろ.げる,,,"broaden, extend, expand,"
,,,,,,,,ひろ.める,,,enlarge
故,,,,コ,,,ゆえ,,,,"happenstance, especially,"
,,,,,,,,,,,"intentionally, reason, cause,"
,,,,,,,,,,,"circumstances, the late,"
,,,,,,,,,,,"therefore, consequently"
,振,,,,シン フ.ル,,,ふ.る ぶ.る ふ.り -ぶ.り,,,"shake, wave, wag, swing"
弁,,,,ベン ヘン アラソ.,,,わきま.える わ.ける はなびら,,,,"valve, petal, braid, speech,"
,,,,,,,,,,,"dialect, discrimination, dispose"
,,,,,,,,,,,"of, distinguish"
就,,,,,シュウ ジュ,,つ.く,,,,"concerning, settle, take position,"
,,,,,ツ.ケ,,,,,,"depart, study, per"
異,,,,イ,,,こと こと.なる け,,,,"uncommon, queerness,"
,,,,,,,,,,,"strangeness, wonderful, curious,"
,,,,,,,,,,,unusual
献,,,,ケン コン,,,たてまつ.る,,,,"offering, counter for drinks,"
,,,,,,,,,,,"present, offer"
厳,,,,,ゲン ゴン,,,おごそ.か きび.しい,,"stern, strictness, severity, rigidity"
,,,,,イツク,,,いか.めしい
,維,,,,,,,,,,"fiber, tie, rope"
,浜,,,,ヒン,,,はま,,,"seacoast, beach, seashore"
,遺,,,,イ ユイ,,,,,,"bequeath, leave behind, reserve"
塁,,,,,ルイ ライ スイ,,,,,,"bases, fort, rampart, walls,"
,,,,,トリ,,,,,,base(ball)
,邦,,,,ホウ,,,くに,,,"home country, country, Japan"
