瀬,,,,ライ,,,,,,,"rapids, current, torrent,"
,,,,,,,,,,,"shallows, shoal"
,趣,,,,シュ,,,おもむき おもむ.く,,,"gist, proceed to, tend, become"
陥,,,,カン,,,おちい.る おとしい.れる,,,,"collapse, fall into, cave in, fall"
,,,,,,,,,,,"(castle), slide into"
斎,,,,サイ イ.,,,とき つつし.む ものいみ,,,,"purification, Buddhist food,"
,,,,,,,,,,,"room, worship, avoid, alike"
貫,,,,カン ヌ,,,つらぬ.く ぬ.く,,,,"pierce, 8 1, 3lbs, penetrate,"
,,,,,,,,,,,brace
,仙,,,,セン セン,,,,,,"hermit, wizard, cent"
慰,,,,イ,,,なぐさ.める なぐさ.む,,,,"consolation, amusement,"
,,,,,,,,,,,"seduce, cheer, make sport of,"
,,,,,,,,,,,"comfort, console"
序,,,,ジョ ツイ,,,つい.で,,,,"preface, beginning, order,"
,,,,,,,,,,,"precedence, occasion, chance,"
,,,,,,,,,,,incidentally
旬,,,,ジュン シュン,,,,,,,"decameron, 10day period,"
,,,,,,,,,,,season (for specific products
,兼,,,,ケン -カ.ネ,,,か.ねる,,,"concurrently, and"
聖,,,,,セイ ショウ,,,,,"holy, saint, sage, master, priest"
,,,,,ヒジ
旨,,,,シ,,,むね うま.い,,,,"delicious, relish, show a liking"
,,,,,,,,,,,"for, purport, will, clever, expert"
即,,,,ソク,,,つ.く つ.ける すなわ.ち,,,,"instant, namely, as is, conform,"
,,,,,,,,,,,"agree, adapt"
,柳,,,,リュウ ヤナ,,,,,,willow
舎,,,,,シャ セキ,,,,,,"cottage, inn, hut, house,"
,,,,,ヤド.,,,,,,mansion
