,舌,,,,ゼツ,,,した,,,"tongue, reed, clapper"
,羅,,,,ラ,,,,,,"gauze, thin silk, Rome"
峡,,,,,キョウ コウ,,,,,"gorge, ravine"
,,,,,ハザ
,俸,,,,ホウ,,,,,,"stipend, salary"
,厘,,,,リン,,,,,,"rin, 1, 10sen, 1, 10bu"
,峰,,,,ホウ,,,みね,,,"summit, peak"
圭,,,,ケイ,,,,,,,"square jewel, corner, angle,"
,,,,,,,,,,,edge
,醸,,,,ジョウ,,,かも.す,,,"brew, cause"
,蓮,,,,レン,,,はす はちす,,,lotus
,弔,,,,チョウ,,,とむら.う とぶら.う,,,"condolences, mourning, funeral"
乙,,,,オツ イツ,,,おと- きのと,,,,"the latter, duplicate, strange,"
,,,,,,,,,,,witty
汁,,,,ジュウ,,,しる -しる つゆ,,,,"soup, juice, broth, sap, gravy,"
,,,,,,,,,,,pus
,尼,,,,ニ,,,あま,,,nun
遍,,,,ヘン,,,あまね.く,,,,"everywhere, times, widely,"
,,,,,,,,,,,generally
衡,,,,コ,,,,,,,"equilibrium, measuring rod,"
,,,,,,,,,,,scale
薫,,,,クン カオ.,,,,,,,"send forth fragrance, fragrant,"
,,,,,,,,,,,"be scented, smoke (tobacco)"
猟,,,,リョウ レフ,,,かり か.る,,,,"game-hunting, shooting, game,"
,,,,,,,,,,,bag
