彬,,,,,ヒン フン,,うるわ.しい,,,"refined, gentle"
,,,,,アキ.ラ
匡,,,,,キョウ オウ,,,,,"correct, save, assist"
,,,,,スク.
,眉,,,,ビ ミ,,,まゆ,,,eyebrow
欽,,,,,キン コン,,,,,"respect, revere, long for"
,,,,,ツツシ.
,薪,,,,シン,,,たきぎ まき,,,"fuel, firewood, kindling"
,褐,,,,カツ,,,,,,"brown, woollen kimono"
,賜,,,,シ,,,たまわ.る たま.う たも.う,,,"grant, gift, boon, results"
,嵯,,,,サ シ,,,,,,"steep, craggy, rugged"
,綜,,,,ソウ,,,おさ.める す.べる,,,rule
繕,,,,ゼン,,,つくろ.う,,,,"darning, repair, mend, trim, tidy"
,,,,,,,,,,,"up, adjust"
,栓,,,,セン,,,,,,"plug, bolt, cork, bung, stopper"
,翠,,,,スイ ミド,,,かわせみ,,,green
,鮎,,,,デン ネン ナマ,,,あゆ,,,"freshwater trout, smelt"
,榛,,,,シン ハン ハ,,,はしばみ,,,"hazelnut, filbert"
,凹,,,,オウ,,,くぼ.む へこ.む ぼこ,,,"concave, hollow, sunken"
艶,,,,エン ナマ.メ,,,,つや なま.めかしい,,,"glossy, luster, glaze, polish,"
,,,,,,,,あで.やか つや.めく,,,"charm, colorful, captivating"
,惣,,,,ソウ ソウジ,,,いそが.しい,,,all
,蔦,,,,チョウ ツ,,,,,,"vine, ivy"
